SALES.REPORTING.RECONCILLIATION.REPORT            ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8103223, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.OBIEE.REFRESH                     ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8103224, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  SALES.DAILY.REPORTING.LOGIN
SALES.REPORTING.MANAGED.FILE.TRANSFER             ,  JOBF    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8105543, 2015-03-17 07:31:21, 2015-03-17 07:31:25,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:04        ,  (sbb01\bsp)    
SALES.REPORTING.DB.LOAD                           ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8105544, 2015-03-17 07:31:26, 2015-03-17 07:32:11,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:45        ,  (automic)      
WRKF.STORE.SALES.REPORTING                        ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8105545, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
WRKF.DAILY.SALES.PROCESSING                       ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8109654, 2015-03-18 07:30:49, null           ,  Workflow is blocked,  <JSCH>         ,330,  CLIENT_QUEUE   ,  4837:59:21     ,                 
SALES.CSV.CA                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8109655, 2015-03-18 07:30:49, 2015-03-18 07:31:54,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:05        ,                 
SALES.REPORTING.DB.LOAD                           ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8109656, 2015-03-18 07:31:59, 2015-03-18 07:32:45,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:46        ,  (automic)      
SALES.REPORTING.EXEC.SQL.PROC                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8109657, 2015-03-18 07:32:45, 2015-03-18 07:32:45,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (automic)      
SALES.REPORTING.UNPOSTED.ITEMS.REPORT             ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8109658, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.TRANSACTION.REGISTER              ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8109659, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.CSV.UK                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8114096, 2015-03-18 07:30:49, 2015-03-18 07:31:54,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:05        ,                 
SALES.CSV.US                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8114097, 2015-03-18 07:30:49, 2015-03-18 07:31:54,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:05        ,                 
SALES.REPORTING.MANAGED.FILE.TRANSFER             ,  JOBF    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8114098, 2015-03-18 07:31:54, 2015-03-18 07:31:59,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:05        ,  (sbb01\bsp)    
SALES.REPORTING.COMBINE.SALES.FILES               ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,7420,8114099, 2015-03-18 07:31:59, 2015-03-18 07:31:59,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (sbb01\bsp)    
SALES.REPORTING.ABORT.BY.DESIGN                   ,  JOBS    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,10638,8114100, 2015-03-18 07:32:45, 2015-03-18 07:32:45,  ENDED_NOT_OK - aborted,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (qa4)          
SALES.REPORTING.DB.LIST.SALES                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8114101, 2015-03-18 07:32:45, 2015-03-18 07:33:16,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:31        ,  (automic)      
SALES.REPORTING.RECONCILLIATION.REPORT            ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8114102, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.CSV.AU                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8115016, 2015-03-18 07:30:49, 2015-03-18 07:31:54,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:05        ,                 
WRKF.STORE.SALES.REPORTING                        ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8115017, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.OBIEE.REFRESH                     ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8115018, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  SALES.DAILY.REPORTING.LOGIN
SALES.CSV.CA                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8118868, 2015-03-19 07:30:14, 2015-03-19 07:31:30,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:16        ,                 
SALES.REPORTING.DB.LOAD                           ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8118869, 2015-03-19 07:31:36, 2015-03-19 07:32:21,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:45        ,  (automic)      
SALES.REPORTING.DB.LIST.SALES                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8118870, 2015-03-19 07:32:22, 2015-03-19 07:32:54,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:32        ,  (automic)      
WRKF.DAILY.SALES.PROCESSING                       ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8119199, 2015-03-19 07:30:14, null           ,  Workflow is blocked,  <JSCH>         ,330,  CLIENT_QUEUE   ,  4813:59:56     ,                 
SALES.CSV.AU                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8119200, 2015-03-19 07:30:14, 2015-03-19 07:31:30,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:16        ,                 
SALES.CSV.UK                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8119201, 2015-03-19 07:30:14, 2015-03-19 07:31:30,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:16        ,                 
SALES.CSV.US                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8119202, 2015-03-19 07:30:14, 2015-03-19 07:31:30,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:16        ,                 
SALES.REPORTING.MANAGED.FILE.TRANSFER             ,  JOBF    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8119203, 2015-03-19 07:31:31, 2015-03-19 07:31:35,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:04        ,  (sbb01\bsp)    
SALES.REPORTING.UNPOSTED.ITEMS.REPORT             ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8119204, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.COMBINE.SALES.FILES               ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,4516,8120125, 2015-03-19 07:31:35, 2015-03-19 07:31:35,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (sbb01\bsp)    
SALES.REPORTING.EXEC.SQL.PROC                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8120126, 2015-03-19 07:32:21, 2015-03-19 07:32:21,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (automic)      
SALES.REPORTING.ABORT.BY.DESIGN                   ,  JOBS    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,29590,8120127, 2015-03-19 07:32:22, 2015-03-19 07:32:22,  ENDED_NOT_OK - aborted,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (qa4)          
WRKF.STORE.SALES.REPORTING                        ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8120128, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.TRANSACTION.REGISTER              ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8120129, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.RECONCILLIATION.REPORT            ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8120130, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.OBIEE.REFRESH                     ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8120131, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  SALES.DAILY.REPORTING.LOGIN
SALES.REPORTING.COMBINE.SALES.FILES               ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,8392,8120958, 2015-03-20 07:31:26, 2015-03-20 07:31:26,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (sbb01\bsp)    
SALES.REPORTING.UNPOSTED.ITEMS.REPORT             ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8120960, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.TRANSACTION.REGISTER              ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8120961, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.RECONCILLIATION.REPORT            ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8120962, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.OBIEE.REFRESH                     ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8120963, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  SALES.DAILY.REPORTING.LOGIN
SALES.REPORTING.MANAGED.FILE.TRANSFER             ,  JOBF    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8121686, 2015-03-20 07:31:22, 2015-03-20 07:31:26,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:04        ,  (sbb01\bsp)    
WRKF.DAILY.SALES.PROCESSING                       ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8122373, 2015-03-20 07:30:05, null           ,  Workflow is blocked,  <JSCH>         ,330,  CLIENT_QUEUE   ,  4790:00:05     ,                 
SALES.CSV.AU                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8122375, 2015-03-20 07:30:05, 2015-03-20 07:31:22,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.CSV.CA                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8122376, 2015-03-20 07:30:05, 2015-03-20 07:31:22,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.CSV.UK                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8122377, 2015-03-20 07:30:05, 2015-03-20 07:31:22,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.CSV.US                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8122378, 2015-03-20 07:30:05, 2015-03-20 07:31:22,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.REPORTING.DB.LOAD                           ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8122379, 2015-03-20 07:31:27, 2015-03-20 07:32:12,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:45        ,  (automic)      
SALES.REPORTING.EXEC.SQL.PROC                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8122380, 2015-03-20 07:32:12, 2015-03-20 07:32:12,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (automic)      
SALES.REPORTING.ABORT.BY.DESIGN                   ,  JOBS    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,15226,8122381, 2015-03-20 07:32:12, 2015-03-20 07:32:12,  ENDED_NOT_OK - aborted,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (qa4)          
SALES.REPORTING.DB.LIST.SALES                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8122382, 2015-03-20 07:32:12, 2015-03-20 07:32:44,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:32        ,  (automic)      
WRKF.STORE.SALES.REPORTING                        ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8122383, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
WRKF.DAILY.SALES.PROCESSING                       ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8123896, 2015-03-21 07:30:11, null           ,  Workflow is blocked,  <JSCH>         ,330,  CLIENT_QUEUE   ,  4765:59:59     ,                 
SALES.CSV.UK                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8123897, 2015-03-21 07:30:12, 2015-03-21 07:31:29,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.REPORTING.MANAGED.FILE.TRANSFER             ,  JOBF    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8123898, 2015-03-21 07:31:29, 2015-03-21 07:31:33,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:04        ,  (sbb01\bsp)    
SALES.REPORTING.COMBINE.SALES.FILES               ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,7792,8123899, 2015-03-21 07:31:34, 2015-03-21 07:31:34,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (sbb01\bsp)    
SALES.REPORTING.TRANSACTION.REGISTER              ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8123901, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.RECONCILLIATION.REPORT            ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8123902, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.OBIEE.REFRESH                     ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8123903, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  SALES.DAILY.REPORTING.LOGIN
SALES.CSV.CA                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8124477, 2015-03-21 07:30:12, 2015-03-21 07:31:29,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.CSV.US                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8124478, 2015-03-21 07:30:12, 2015-03-21 07:31:29,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.REPORTING.UNPOSTED.ITEMS.REPORT             ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8124479, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.CSV.AU                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8125493, 2015-03-21 07:30:12, 2015-03-21 07:31:29,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.REPORTING.DB.LOAD                           ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8125494, 2015-03-21 07:31:34, 2015-03-21 07:32:19,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:45        ,  (automic)      
SALES.REPORTING.EXEC.SQL.PROC                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8125495, 2015-03-21 07:32:20, 2015-03-21 07:32:20,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (automic)      
SALES.REPORTING.ABORT.BY.DESIGN                   ,  JOBS    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,1157,8125496, 2015-03-21 07:32:20, 2015-03-21 07:32:20,  ENDED_NOT_OK - aborted,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (qa4)          
SALES.REPORTING.DB.LIST.SALES                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8125497, 2015-03-21 07:32:20, 2015-03-21 07:32:52,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:32        ,  (automic)      
WRKF.STORE.SALES.REPORTING                        ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8125498, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
WRKF.DAILY.SALES.PROCESSING                       ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8126609, 2015-03-22 07:30:02, null           ,  Workflow is blocked,  <JSCH>         ,330,  CLIENT_QUEUE   ,  4742:00:08     ,                 
SALES.REPORTING.COMBINE.SALES.FILES               ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,7208,8126610, 2015-03-22 07:31:26, 2015-03-22 07:31:26,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (sbb01\bsp)    
SALES.REPORTING.DB.LOAD                           ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8126611, 2015-03-22 07:31:26, 2015-03-22 07:32:11,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:45        ,  (automic)      
SALES.REPORTING.ABORT.BY.DESIGN                   ,  JOBS    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,13449,8126612, 2015-03-22 07:32:11, 2015-03-22 07:32:11,  ENDED_NOT_OK - aborted,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (qa4)          
SALES.REPORTING.DB.LIST.SALES                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8126613, 2015-03-22 07:32:12, 2015-03-22 07:32:44,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:32        ,  (automic)      
WRKF.STORE.SALES.REPORTING                        ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8126614, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.CSV.AU                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8127380, 2015-03-22 07:30:03, 2015-03-22 07:31:21,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:18        ,                 
SALES.CSV.CA                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8127381, 2015-03-22 07:30:03, 2015-03-22 07:31:21,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:18        ,                 
SALES.CSV.UK                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8127382, 2015-03-22 07:30:03, 2015-03-22 07:31:21,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:18        ,                 
SALES.CSV.US                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8127383, 2015-03-22 07:30:03, 2015-03-22 07:31:21,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:18        ,                 
SALES.REPORTING.MANAGED.FILE.TRANSFER             ,  JOBF    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8127384, 2015-03-22 07:31:21, 2015-03-22 07:31:26,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:05        ,  (sbb01\bsp)    
SALES.REPORTING.UNPOSTED.ITEMS.REPORT             ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8127385, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.TRANSACTION.REGISTER              ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8127386, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.RECONCILLIATION.REPORT            ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8127387, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.EXEC.SQL.PROC                     ,  JOBS    ,  VWAGSO16.SQL.MSSQL       ,  BSP/AUTOMIC         ,  SQL            ,           ,8128061, 2015-03-22 07:32:11, 2015-03-22 07:32:11,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  (automic)      
SALES.REPORTING.OBIEE.REFRESH                     ,  JOBS    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8128062, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,  SALES.DAILY.REPORTING.LOGIN
SALES.CSV.CA                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8128583, 2015-03-23 07:30:12, 2015-03-23 07:31:29,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.REPORTING.MANAGED.FILE.TRANSFER             ,  JOBF    ,  VWAGSO16                 ,  BSP/AUTOMIC         ,  Windows        ,           ,8128585, 2015-03-23 07:31:29, 2015-03-23 07:31:33,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:04        ,  (sbb01\bsp)    
SALES.REPORTING.UNPOSTED.ITEMS.REPORT             ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8128586, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.REPORTING.RECONCILLIATION.REPORT            ,  JOBS    ,  GSO_OEBS_VWAGSO07        ,  BSP/AUTOMIC         ,  RA             ,           ,8128587, null           , null           ,  Waiting for predecessor,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:00:00        ,                 
SALES.CSV.UK                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8129306, 2015-03-23 07:30:12, 2015-03-23 07:31:29,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:17        ,                 
SALES.CSV.US                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8129307, 2015-03-23 07:30:12, 2015-03-23 07:31:28,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:16        ,                 
WRKF.DAILY.SALES.PROCESSING                       ,  JOBP    ,                           ,  BSP/AUTOMIC         ,                 ,           ,8130261, 2015-03-23 07:30:12, null           ,  Workflow is blocked,  <JSCH>         ,330,  CLIENT_QUEUE   ,  4717:59:58     ,                 
SALES.CSV.AU                                      ,  EVNT    ,  VWAGSO07                 ,  BSP/AUTOMIC         ,  Unix           ,           ,8130262, 2015-03-23 07:30:12, 2015-03-23 07:31:28,  ENDED_OK - ended normally,  <JOBP>         ,330,  CLIENT_QUEUE   ,  0:01:16        ,                 
